date,iso_code,continent,country,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
2022-03-25,DEU,Europe,Germany,19893028.0,296498.0,229291.714,128110.0,288.0,209.143,238501.054,3554.767,2749.019,1535.934,3.453,2.507,1.09,2305.0,27.635,,,2015.0,24.158,11921.0,142.923,,,,,339451.0,4.046,,,tests performed,177476130.0,64533760.0,63013471.0,52223008.0,152196.0,120356.0,212.78,77.37,75.55,62.61,1443.0,4779.0,0.006,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-03-26,DEU,Europe,Germany,20145054.0,252026.0,228118.429,128388.0,278.0,217.286,241522.638,3021.585,2734.952,1539.267,3.333,2.605,1.08,2335.0,27.995,,,2062.0,24.722,11871.0,142.324,,,,,336283.0,4.008,,,tests performed,177519016.0,64536604.0,63020337.0,52256184.0,42886.0,119622.0,212.83,77.37,75.56,62.65,1434.0,4691.0,0.006,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-03-27,DEU,Europe,Germany,20256278.0,111224.0,225180.143,128437.0,49.0,217.286,242856.122,1333.484,2699.725,1539.854,0.587,2.605,1.06,2336.0,28.007,,,2047.0,24.542,11907.0,142.755,120348662.0,,1434.422,,333116.0,3.97,0.551,1.8,tests performed,177535183.0,64537531.0,63023083.0,52268678.0,16167.0,119494.0,212.85,77.38,75.56,62.67,1433.0,4566.0,0.005,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,82732.5,3.79,3.38,991.894668261483
2022-03-28,DEU,Europe,Germany,20323779.0,67501.0,221635.429,128457.0,20.0,218.286,243665.404,809.282,2657.227,1540.094,0.24,2.617,1.04,2356.0,28.247,,,2013.0,24.134,11899.0,142.659,,,,,325725.0,3.882,,,tests performed,177628819.0,64540870.0,63031533.0,52350525.0,93636.0,119347.0,212.96,77.38,75.57,62.76,1431.0,4470.0,0.005,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-03-29,DEU,Europe,Germany,20561131.0,237352.0,223817.143,128764.0,307.0,224.429,246511.059,2845.655,2683.384,1543.775,3.681,2.691,1.05,2377.0,28.498,,,2011.0,24.11,11884.0,142.479,,,,,318334.0,3.794,,,tests performed,177794690.0,64546476.0,63042911.0,52499412.0,165871.0,119065.0,213.16,77.39,75.58,62.94,1427.0,4272.0,0.005,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-03-30,DEU,Europe,Germany,20829608.0,268477.0,221637.857,129112.0,348.0,227.143,249729.878,3218.819,2657.256,1547.947,4.172,2.723,1.07,2332.0,27.959,,,1965.0,23.559,11759.0,140.981,,,,,310943.0,3.706,,,tests performed,177981522.0,64551566.0,63053901.0,52670164.0,186832.0,120206.0,213.39,77.39,75.6,63.15,1441.0,4166.0,0.005,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-03-31,DEU,Europe,Germany,21357095.0,527487.0,251509.286,129708.0,596.0,269.429,256054.013,6324.136,3015.39,1555.092,7.146,3.23,1.11,2304.0,27.623,,,1930.0,23.139,11557.0,138.559,,,,,303553.0,3.618,,,tests performed,178163076.0,64557389.0,63066457.0,52833339.0,181554.0,119877.0,213.6,77.4,75.61,63.34,1437.0,4138.0,0.005,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-01,DEU,Europe,Germany,21357039.0,,,129695.0,,,256053.342,,,1554.936,,,1.06,2271.0,27.227,,,1846.0,22.132,11388.0,136.533,,,,,296162.0,3.53,,,tests performed,178282911.0,64561399.0,63075599.0,52940022.0,119835.0,115254.0,213.75,77.4,75.62,63.47,1382.0,3948.0,0.005,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-02,DEU,Europe,Germany,21553495.0,196456.0,201213.857,129987.0,292.0,230.286,258408.688,2355.346,2412.389,1558.437,3.501,2.761,1.02,2215.0,26.556,,,1805.0,21.64,10987.0,131.725,,,,,288771.0,3.442,,,tests performed,178317800.0,64563430.0,63079758.0,52968721.0,34889.0,114112.0,213.79,77.41,75.63,63.51,1368.0,3832.0,0.005,48.15,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-03,DEU,Europe,Germany,21668677.0,115182.0,201779.286,130052.0,65.0,232.571,259789.625,1380.937,2419.168,1559.217,0.779,2.788,0.97,2212.0,26.52,,,1806.0,21.652,10726.0,128.596,122318323.0,,1457.898,,281380.0,3.354,0.516,1.9,tests performed,178331577.0,64564389.0,63081266.0,52980031.0,13777.0,113771.0,213.8,77.41,75.63,63.52,1364.0,3837.0,0.005,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,83739.7,3.8,5.12,1003.97016833549
2022-04-04,DEU,Europe,Germany,21668677.0,0.0,192136.286,130052.0,0.0,229.714,259789.625,0.0,2303.556,1559.217,0.0,2.754,0.93,2234.0,26.784,,,1720.0,20.621,10534.0,126.294,,,,,272986.0,3.254,,,tests performed,178406501.0,64566655.0,63086205.0,53047750.0,74924.0,111097.0,213.89,77.41,75.64,63.6,1332.0,3684.0,0.004,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-05,DEU,Europe,Germany,21849074.0,180397.0,183999.857,130368.0,316.0,231.0,261952.437,2162.812,2206.007,1563.005,3.789,2.77,0.93,2164.0,25.945,,,1701.0,20.394,10268.0,123.105,,,,,264593.0,3.154,,,tests performed,178558819.0,64570861.0,63094823.0,53187244.0,152318.0,109161.0,214.08,77.42,75.65,63.77,1309.0,3484.0,0.004,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-06,DEU,Europe,Germany,22265788.0,416714.0,205176.571,131036.0,668.0,276.714,266948.495,4996.058,2459.898,1571.014,8.009,3.318,0.94,2107.0,25.261,,,1673.0,20.058,9890.0,118.573,,,,,256199.0,3.054,,,tests performed,178741770.0,64576499.0,63106865.0,53352515.0,182951.0,108607.0,214.3,77.42,75.66,63.97,1302.0,3562.0,0.004,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-07,DEU,Europe,Germany,22441051.0,175263.0,154858.857,131370.0,334.0,239.286,269049.755,2101.259,1856.63,1575.018,4.004,2.869,0.87,2054.0,24.626,,,1642.0,19.686,9679.0,116.043,,,,,247805.0,2.954,,,tests performed,178924861.0,64580396.0,63115790.0,53522784.0,183091.0,108826.0,214.52,77.43,75.67,64.17,1305.0,3287.0,0.004,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-08,DEU,Europe,Germany,22591726.0,150675.0,176383.857,131679.0,309.0,283.429,270856.224,1806.469,2114.697,1578.723,3.705,3.398,0.85,2028.0,24.314,,,1641.0,19.674,9419.0,112.926,,,,,239411.0,2.854,,,tests performed,179066924.0,64584013.0,63124145.0,53652875.0,142063.0,112002.0,214.69,77.43,75.68,64.33,1343.0,3231.0,0.004,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-09,DEU,Europe,Germany,22647197.0,55471.0,156243.143,131715.0,36.0,246.857,271521.276,665.052,1873.227,1579.155,0.432,2.96,0.83,1985.0,23.799,,,1591.0,19.075,9376.0,112.411,,,,,231018.0,2.753,,,tests performed,179100349.0,64585579.0,63127985.0,53680894.0,33425.0,111793.0,214.73,77.43,75.69,64.36,1340.0,3164.0,0.004,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-10,DEU,Europe,Germany,22677986.0,30789.0,144187.0,131728.0,13.0,239.429,271890.411,369.135,1728.684,1579.31,0.156,2.871,0.83,1989.0,23.846,,,1536.0,18.415,9311.0,111.631,123876691.0,,1476.472,,222624.0,2.653,0.491,2.0,tests performed,179111518.0,64586126.0,63129219.0,53690282.0,11169.0,111420.0,214.74,77.43,75.69,64.37,1336.0,3105.0,0.004,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,85232.5,3.84,7.76,1021.86761324264
2022-04-11,DEU,Europe,Germany,22878428.0,200442.0,172821.571,132017.0,289.0,280.714,274293.545,2403.135,2071.989,1582.775,3.465,3.366,0.83,1982.0,23.763,,,1533.0,18.379,9319.0,111.727,,,,,214135.0,2.552,,,tests performed,179175392.0,64588053.0,63133502.0,53747946.0,63874.0,109842.0,214.82,77.44,75.69,64.44,1317.0,3057.0,0.004,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-12,DEU,Europe,Germany,23017079.0,138651.0,166857.857,132378.0,361.0,287.143,275955.857,1662.312,2000.489,1587.103,4.328,3.443,0.77,1916.0,22.971,,,1513.0,18.14,9284.0,111.308,,,,,205647.0,2.451,,,tests performed,179294695.0,64590594.0,63139136.0,53859074.0,119303.0,105125.0,214.96,77.44,75.7,64.57,1260.0,2819.0,0.003,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-13,DEU,Europe,Germany,23182447.0,165368.0,130951.286,132688.0,310.0,236.0,277938.483,1982.626,1569.998,1590.82,3.717,2.829,0.72,1849.0,22.168,,,1472.0,17.648,9139.0,109.569,,,,,197158.0,2.35,,,tests performed,179421235.0,64594945.0,63144717.0,53975682.0,126540.0,97066.0,215.11,77.44,75.71,64.71,1164.0,2635.0,0.003,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-14,DEU,Europe,Germany,23339311.0,156864.0,128322.857,132900.0,212.0,218.571,279819.154,1880.67,1538.486,1593.362,2.542,2.62,0.71,1821.0,21.832,,,1426.0,17.097,8849.0,106.092,,,,,188669.0,2.249,,,tests performed,179526680.0,64597664.0,63150731.0,54072394.0,105445.0,85974.0,215.24,77.45,75.71,64.83,1031.0,2467.0,0.003,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-15,DEU,Europe,Germany,23376879.0,37568.0,112164.714,132929.0,29.0,178.571,280269.563,450.409,1344.763,1593.709,0.348,2.141,0.71,1793.0,21.497,,,1352.0,16.209,8756.0,104.977,,,,,180181.0,2.148,,,tests performed,179533016.0,64597975.0,63151355.0,54077795.0,6336.0,66585.0,215.25,77.45,75.71,64.83,798.0,1995.0,0.002,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-16,DEU,Europe,Germany,23416663.0,39784.0,109923.714,132942.0,13.0,175.286,280746.541,476.977,1317.895,1593.865,0.156,2.102,0.74,1742.0,20.885,,,1366.0,16.377,7894.0,94.643,,,,,171692.0,2.046,,,tests performed,179540155.0,64598458.0,63152445.0,54083361.0,7139.0,62829.0,215.25,77.45,75.71,64.84,753.0,1840.0,0.002,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-17,DEU,Europe,Germany,23437145.0,20482.0,108451.286,132953.0,11.0,175.0,280992.103,245.562,1300.242,1593.997,0.132,2.098,0.78,1766.0,21.173,,,1306.0,15.658,7741.0,92.808,125019114.0,,1490.088,,163203.0,1.945,0.543,1.8,tests performed,179542099.0,64598681.0,63152730.0,54084797.0,1944.0,61512.0,215.26,77.45,75.71,64.84,737.0,1794.0,0.002,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,86633.3,3.87,7.51,1038.66205377448
2022-04-18,DEU,Europe,Germany,23459628.0,22483.0,83028.571,132960.0,7.0,134.714,281261.656,269.553,995.444,1594.081,0.084,1.615,0.82,1764.0,21.149,,,1263.0,15.142,7591.0,91.01,,,,,161752.0,1.928,,,tests performed,179544899.0,64598854.0,63153091.0,54087063.0,2800.0,52787.0,215.26,77.45,75.72,64.85,633.0,1543.0,0.002,33.33,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-19,DEU,Europe,Germany,23658211.0,198583.0,91590.286,133308.0,348.0,132.857,283642.503,2380.847,1098.092,1598.253,4.172,1.593,0.92,1803.0,21.616,,,1226.0,14.699,6323.0,75.808,,,,,160300.0,1.911,,,tests performed,179619945.0,64603356.0,63157867.0,54152831.0,75046.0,46464.0,215.35,77.45,75.72,64.92,557.0,1823.0,0.002,30.56,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-20,DEU,Europe,Germany,23844536.0,186325.0,94584.143,133632.0,324.0,134.857,285876.386,2233.884,1133.986,1602.138,3.884,1.617,0.93,1734.0,20.789,,,1174.0,14.075,6633.0,79.524,,,,,158849.0,1.893,,,tests performed,179712176.0,64605453.0,63162809.0,54238023.0,92231.0,41563.0,215.46,77.46,75.73,65.03,498.0,1501.0,0.002,30.56,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-21,DEU,Europe,Germany,24006254.0,161718.0,95277.571,133921.0,289.0,145.857,287815.252,1938.866,1142.3,1605.603,3.465,1.749,0.94,1646.0,19.734,,,1176.0,14.099,6834.0,81.934,,,,,157397.0,1.876,,,tests performed,179816306.0,64607580.0,63168385.0,54334450.0,104130.0,41375.0,215.58,77.46,75.73,65.14,496.0,1417.0,0.002,30.56,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-22,DEU,Europe,Germany,24141333.0,135079.0,109207.714,134155.0,234.0,175.143,289434.738,1619.486,1309.311,1608.408,2.805,2.1,0.94,1613.0,19.339,,,1218.0,14.603,6763.0,81.083,,,,,155946.0,1.859,,,tests performed,179901361.0,64609988.0,63174567.0,54410915.0,85055.0,52621.0,215.69,77.46,75.74,65.23,631.0,1716.0,0.002,30.56,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-23,DEU,Europe,Germany,24180512.0,39179.0,109121.286,134179.0,24.0,176.714,289904.462,469.724,1308.275,1608.696,0.288,2.119,0.92,1614.0,19.351,,,1166.0,13.979,7407.0,88.804,,,,,154494.0,1.841,,,tests performed,179921699.0,64611144.0,63177435.0,54427229.0,20338.0,54506.0,215.71,77.46,75.74,65.25,653.0,1812.0,0.002,30.56,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-24,DEU,Europe,Germany,24200596.0,20084.0,109064.429,134185.0,6.0,176.0,290145.253,240.791,1307.593,1608.768,0.072,2.11,0.91,1571.0,18.835,,,1175.0,14.087,7390.0,88.6,126090412.0,,1502.857,,153043.0,1.824,0.503,2.0,tests performed,179928222.0,64611518.0,63178227.0,54432586.0,6523.0,55160.0,215.72,77.46,75.75,65.26,661.0,1834.0,0.002,30.56,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,87758.1,3.89,6.17,1052.14748118041
2022-04-25,DEU,Europe,Germany,24337394.0,136798.0,125395.143,134489.0,304.0,218.429,291785.349,1640.096,1503.385,1612.413,3.645,2.619,0.9,1576.0,18.895,,,1165.0,13.967,7414.0,88.888,,,,,153492.0,1.829,,,tests performed,179982174.0,64613461.0,63182405.0,54480417.0,53952.0,62468.0,215.78,77.47,75.75,65.32,749.0,2087.0,0.003,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-26,DEU,Europe,Germany,24337394.0,0.0,97026.143,134489.0,0.0,168.714,291785.349,0.0,1163.264,1612.413,0.0,2.023,0.88,1519.0,18.212,,,1131.0,13.56,8388.0,100.565,,,,,153942.0,1.835,,,tests performed,180099059.0,64618451.0,63190848.0,54583869.0,116885.0,68445.0,215.92,77.47,75.76,65.44,821.0,2156.0,0.003,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-27,DEU,Europe,Germany,24609159.0,271765.0,109231.857,135078.0,589.0,206.571,295043.587,3258.239,1309.6,1619.474,7.062,2.477,0.94,1445.0,17.324,,,1102.0,13.212,7594.0,91.046,,,,,154391.0,1.84,,,tests performed,180218655.0,64621004.0,63196878.0,54694882.0,119596.0,72354.0,216.07,77.48,75.77,65.57,867.0,2222.0,0.003,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-28,DEU,Europe,Germany,24710769.0,101610.0,100645.0,135292.0,214.0,195.857,296261.808,1218.22,1206.651,1622.04,2.566,2.348,0.9,1406.0,16.857,,,1092.0,13.092,7045.0,84.464,,,,,154841.0,1.846,,,tests performed,180341095.0,64623547.0,63203121.0,54808536.0,122440.0,74970.0,216.21,77.48,75.78,65.71,899.0,2281.0,0.003,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-29,DEU,Europe,Germany,24798067.0,87298.0,93819.143,135451.0,159.0,185.143,297308.439,1046.631,1124.814,1623.946,1.906,2.22,0.87,1380.0,16.545,,,1040.0,12.469,6667.0,79.932,,,,,155290.0,1.851,,,tests performed,180444376.0,64631106.0,63213522.0,54893857.0,103281.0,77574.0,216.34,77.49,75.79,65.81,930.0,3017.0,0.004,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-04-30,DEU,Europe,Germany,24809785.0,11718.0,89896.143,135461.0,10.0,183.143,297448.928,140.489,1077.781,1624.066,0.12,2.196,0.85,1354.0,16.233,,,1045.0,12.529,6389.0,76.599,,,,,155740.0,1.856,,,tests performed,180465556.0,64632265.0,63216348.0,54911052.0,21180.0,77694.0,216.36,77.49,75.79,65.83,931.0,3017.0,0.004,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-01,DEU,Europe,Germany,24813817.0,4032.0,87603.0,135461.0,0.0,182.286,297497.269,48.34,1050.288,1624.066,0.0,2.185,0.84,1337.0,16.03,,,1044.0,12.517,6272.0,75.196,127183738.0,,1515.888,,156189.0,1.862,0.414,2.4,tests performed,180469924.0,64632523.0,63216693.0,54914817.0,4368.0,77386.0,216.37,77.49,75.79,65.84,928.0,3001.0,0.004,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,88707.3,3.9,5.23,1063.52760893085
2022-05-02,DEU,Europe,Germany,24927339.0,113522.0,84277.857,135701.0,240.0,173.143,298858.304,1361.035,1010.422,1626.943,2.877,2.076,0.84,1323.0,15.862,,,1030.0,12.349,6154.0,73.781,,,,,152161.0,1.814,,,tests performed,180512827.0,64633895.0,63219324.0,54953717.0,42903.0,75808.0,216.42,77.49,75.79,65.88,909.0,2919.0,0.003,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-03,DEU,Europe,Germany,25033970.0,106631.0,99510.857,135942.0,241.0,207.571,300136.722,1278.418,1193.053,1629.833,2.889,2.489,0.82,1278.0,15.322,,,1012.0,12.133,5809.0,69.645,,,,,148132.0,1.766,,,tests performed,180604433.0,64636840.0,63225310.0,55036392.0,91606.0,72196.0,216.53,77.49,75.8,65.98,866.0,2627.0,0.003,26.85,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-04,DEU,Europe,Germany,25130137.0,96167.0,74425.429,136125.0,183.0,149.571,301289.685,1152.963,892.3,1632.027,2.194,1.793,0.79,1202.0,14.411,,,1014.0,12.157,5686.0,68.17,,,,,144104.0,1.718,,,tests performed,180752526.0,64639397.0,63231140.0,55176098.0,148093.0,76267.0,216.71,77.5,75.81,66.15,914.0,2628.0,0.003,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-05,DEU,Europe,Germany,25215210.0,85073.0,72063.0,136339.0,214.0,149.571,302309.641,1019.955,863.976,1634.593,2.566,1.793,0.81,1176.0,14.099,,,972.0,11.653,5556.0,66.612,,,,,140075.0,1.67,,,tests performed,180858146.0,64642480.0,63237168.0,55272607.0,105620.0,73864.0,216.83,77.5,75.82,66.27,886.0,2705.0,0.003,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-06,DEU,Europe,Germany,25287462.0,72252.0,69913.571,136523.0,184.0,153.143,303175.883,866.242,838.206,1636.799,2.206,1.836,0.82,1116.0,13.38,,,949.0,11.378,5498.0,65.917,,,,,136047.0,1.622,,,tests performed,180934801.0,64644429.0,63241258.0,55343223.0,76655.0,70061.0,216.93,77.5,75.82,66.35,840.0,1903.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-07,DEU,Europe,Germany,25295950.0,8488.0,69452.143,136533.0,10.0,153.143,303277.647,101.764,832.674,1636.918,0.12,1.836,0.83,1084.0,12.996,,,919.0,11.018,5364.0,64.31,,,,,132018.0,1.574,,,tests performed,180950125.0,64645272.0,63243018.0,55355944.0,15324.0,69224.0,216.94,77.5,75.82,66.37,830.0,1858.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-08,DEU,Europe,Germany,25299300.0,3350.0,69354.714,136538.0,5.0,153.857,303317.811,40.164,831.506,1636.978,0.06,1.845,0.85,1096.0,13.14,,,895.0,10.73,5296.0,63.495,128079667.0,,1526.567,,127990.0,1.525,0.411,2.4,tests performed,180954473.0,64645476.0,63243470.0,55359636.0,4348.0,69221.0,216.95,77.5,75.82,66.37,830.0,1850.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,89955.3,3.92,7.05,1078.49010306545
2022-05-09,DEU,Europe,Germany,25406868.0,107568.0,68504.143,136756.0,218.0,150.714,304607.463,1289.652,821.308,1639.592,2.614,1.807,0.86,1095.0,13.128,,,852.0,10.215,5202.0,62.368,,,,,126128.0,1.503,,,tests performed,180990236.0,64646507.0,63245578.0,55392260.0,35763.0,68201.0,216.99,77.51,75.83,66.41,818.0,1802.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-10,DEU,Europe,Germany,25503878.0,97010.0,67129.714,136987.0,231.0,149.286,305770.533,1163.07,804.83,1642.362,2.77,1.79,0.85,1064.0,12.756,,,828.0,9.927,5243.0,62.859,,,,,124267.0,1.481,,,tests performed,181072869.0,64648875.0,63249947.0,55468156.0,82633.0,66919.0,217.09,77.51,75.83,66.5,802.0,1719.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-11,DEU,Europe,Germany,25592839.0,88961.0,66100.286,137184.0,197.0,151.286,306837.102,1066.569,792.488,1644.723,2.362,1.814,0.82,1033.0,12.385,,,787.0,9.435,5104.0,61.193,,,,,122406.0,1.459,,,tests performed,181156242.0,64650661.0,63253398.0,55546292.0,83373.0,57674.0,217.19,77.51,75.84,66.6,691.0,1609.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-12,DEU,Europe,Germany,25661838.0,68999.0,63804.0,137348.0,164.0,144.143,307664.343,827.241,764.958,1646.69,1.966,1.728,0.82,1002.0,12.013,,,770.0,9.232,4931.0,59.119,,,,,120544.0,1.437,,,tests performed,181242437.0,64652548.0,63257143.0,55626855.0,86195.0,54899.0,217.29,77.51,75.84,66.69,658.0,1438.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-13,DEU,Europe,Germany,25723697.0,61859.0,62319.286,137492.0,144.0,138.429,308405.982,741.639,747.157,1648.416,1.726,1.66,0.82,978.0,11.725,,,768.0,9.208,4780.0,57.308,,,,,118683.0,1.415,,,tests performed,181301958.0,64654001.0,63260434.0,55681632.0,59521.0,52451.0,217.37,77.51,75.84,66.76,629.0,1367.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
2022-05-14,DEU,Europe,Germany,25729848.0,6151.0,61985.429,137499.0,7.0,138.0,308479.727,73.745,743.154,1648.5,0.084,1.655,0.81,945.0,11.33,,,749.0,8.98,4676.0,56.061,,,,,116821.0,1.392,,,tests performed,181313602.0,64654655.0,63261854.0,55691202.0,11644.0,51925.0,217.38,77.52,75.85,66.77,623.0,1340.0,0.002,21.3,83408554.0,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8.0,81.33,0.947,,,,
